LEVEL1ID,LEVEL2ID,LEVEL3ID,LEVEL4ID,LEVEL5ID,SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,TITLE_E,TITLE_F,answer1,answer2,answer3,answer4,answer5,answer6,answer7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,DEPT_E,DEPT_F,INDICATORID,INDICATORENG,INDICATORFRA,SUBINDICATORID,SUBINDICATORENG,SUBINDICATORFRA
6,0,0,0,0,2022,OCCLEVEL = 554,SE-04,SE-04,1815,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 555,SE-05,SE-05,1816,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 105,SG,SG,1817,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,7.0,93.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,7.0,99.0,9999.0,65.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 556,SG-02,SG-02,1818,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 557,SG-03,SG-03,1819,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 558,SG-04,SG-04,1820,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,13.0,87.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,13.0,99.0,9999.0,30.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 559,SG-05,SG-05,1821,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,20.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 560,SG-06,SG-06,1822,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 561,SG-07,SG-07,1823,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 562,SG-08,SG-08,1824,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 111,ST,ST,1881,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 612,ST-00,ST-00,1882,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 614,ST-02,ST-02,1884,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 615,ST-03,ST-03,1885,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 114,TI,TI,1907,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 637,TI-06,TI-06,1911,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 119,VM,VM,1931,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 655,VM-02,VM-02,1933,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 656,VM-03,VM-03,1934,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 657,VM-04,VM-04,1935,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 658,VM-05,VM-05,1936,Q68c,Question 68c. Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.,Question 68c. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 011,AS,AS,1227,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,2.0,98.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.0,99.0,9999.0,65.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 055,AS-00,AS-00,1228,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 056,AS-01,AS-01,1229,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 057,AS-02,AS-02,1230,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,7.0,93.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,7.0,99.0,9999.0,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 058,AS-03,AS-03,1231,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,10.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 059,AS-04,AS-04,1232,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,10.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 060,AS-05,AS-05,1233,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,10.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 061,AS-06,AS-06,1234,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 062,AS-07,AS-07,1235,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 063,AS-08,AS-08,1236,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 015,BI,BI,1258,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,50.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 082,BI-01,BI-01,1259,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 083,BI-02,BI-02,1260,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 084,BI-03,BI-03,1261,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,15.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 085,BI-04,BI-04,1262,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,25.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 086,BI-05,BI-05,1263,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 016,CH,CH,1264,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,20.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 088,CH-02,CH-02,1266,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 089,CH-03,CH-03,1267,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,0.0,100.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,99.0,9999.0,10.0,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 090,CH-04,CH-04,1268,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 091,CH-05,CH-05,1269,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 022,CO,CO,1273,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 097,CO-03,CO-03,1277,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 023,CR,CR,1281,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 103,CR-03,CR-03,1284,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 104,CR-04,CR-04,1285,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 105,CR-05,CR-05,1286,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 106,CR-06,CR-06,1287,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,Q105A = 024,CS,CS,1288,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 107,CS-01,CS-01,1289,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 108,CS-02,CS-02,1290,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 109,CS-03,CS-03,1291,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
6,0,0,0,0,2022,OCCLEVEL = 110,CS-04,CS-04,1292,Q68d,Question 68d. Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.,Question 68d. Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,99.0,9999.0,,Health Canada,Santé Canada,4,Workplace,Milieu de travail,17,Discrimination,Discrimination
