level1id,level2id,level3id,level4id,level5id,surveyr,bycond,descrip_e,demcode,question,title_e,title_f,answer1,answer2,answer3,answer4,answer5,answer6,answer7,most_positive_or_least_negative,neutral_or_middle_category,most_negative_or_least_positive,agree,score5,score100,anscount,dept_e,indicatorid,indicatoreng,subindicatorid,subindicatoreng
6,0,0,0,0,2020,D119C = 1,Métis,1117,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,46,25,17,13,0,0,0,71,17,13,71,4.04,76,51.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2019,D119C = 1,Métis,1117,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,30,13,10,6,0,0,71,13,16,71,3.9,73,68.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D119 = 2,Non-Indigenous,1118,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,40,33,13,8,5,0,0,73,13,13,73,3.94,74,5250.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D119 = 2,Non-Indigenous,1118,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,48,32,12,5,3,1,0,80,12,8,80,4.17,79,5059.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2019,D119 = 2,Non-Indigenous,1118,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,33,15,6,4,1,0,75,15,10,75,4.04,76,5229.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2018,D119 = 2,Non-Indigenous,1118,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,40,33,16,6,4,1,0,73,16,10,73,3.98,75,4168.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_2 = 1,"Racialized, non-Indigenous population",1119,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,43,33,11,6,5,1,0,77,11,11,77,4.04,76,1435.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_2 = 2,"Non-racialized, non-Indigenous population",1120,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,34,13,8,5,0,0,73,13,14,73,3.94,74,3450.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 1,Black,1121,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,39,12,6,3,2,0,79,12,9,79,4.08,77,240.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 2,East/Southeast Asian,1122,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,36,11,7,4,1,0,78,11,11,78,4.06,77,545.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 3,Latino/Latina/Latinx,1123,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,45,28,13,5,6,2,0,75,13,11,75,4.05,76,70.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 4,Middle Eastern,1124,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,48,28,12,6,6,0,0,76,12,12,76,4.05,76,210.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 5,South Asian,1125,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,44,30,11,6,8,1,0,75,11,14,75,3.98,75,230.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 6,"Racialized group, not included elsewhere",1126,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,33,13,5,8,0,1,75,13,13,75,3.96,74,95.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 7,Multiple racialized groups,1127,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,46,31,11,3,10,0,0,77,11,12,77,4.01,75,40.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 1,Eastern Africa,1128,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,44,8,6,0,0,0,85,8,6,85,4.21,80,65.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 2,Northern Africa,1129,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,48,33,11,0,7,0,1,82,12,7,82,4.16,79,70.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 3,Western Africa,1130,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,33,17,6,4,0,0,74,17,10,74,4.01,75,50.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 5,Middle Africa,1132,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,40,47,9,0,0,4,0,91,9,0,91,4.32,83,30.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 7,South America,1134,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,50,26,9,3,11,0,0,77,9,14,77,4.02,76,40.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 9,Eastern Asia,1136,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,36,11,5,4,1,0,79,12,9,79,4.09,77,355.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 10,Southern Asia,1137,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,47,28,11,6,8,1,0,75,11,14,75,4,75,275.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 11,South-eastern Asia,1138,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,35,9,10,4,0,0,77,9,14,77,4.01,75,95.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 12,Western Asia,1139,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,49,27,14,6,5,1,0,76,14,10,76,4.1,78,130.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 13,Caribbean,1140,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,39,10,6,5,1,0,78,10,11,78,4.01,75,95.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 14,Eastern Europe,1141,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,45,34,10,6,5,0,0,79,10,11,79,4.07,77,255.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 15,Northern Europe,1142,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,32,12,10,5,0,0,73,12,15,73,3.94,74,810.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 16,Southern Europe,1143,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,47,31,14,3,5,0,0,77,14,9,77,4.1,78,190.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 17,Western Europe,1144,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,38,34,16,8,3,0,0,72,16,11,72,3.96,74,555.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 19,Ethnic Origin not included elsewhere,1146,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,35,12,8,3,1,0,76,12,11,76,4.03,76,255.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 22,"Two or more Ethnic Origins, Europe only",1149,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,32,13,9,6,0,0,71,13,15,71,3.88,72,475.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D121 = 23,"Two or more Ethnic Origins, Other",1150,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,43,34,11,6,6,0,0,77,11,12,77,4.01,75,165.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D122 = 1,Identifies as 2SLGBTQIA+,1151,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,38,31,10,9,11,0,0,70,11,19,70,3.79,70,370.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D122B = 1,2SLGBTQIA+: Lesbian,1153,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,42,36,8,9,5,0,0,78,8,14,78,4.02,76,40.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D122C = 1,2SLGBTQIA+: Gay,1154,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,33,11,4,12,0,0,72,11,17,72,3.82,71,115.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D122D = 1,2SLGBTQIA+: Bisexual,1155,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,28,8,12,12,1,0,68,8,24,68,3.71,68,145.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D122F = 1,2SLGBTQIA+: Queer,1157,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,25,54,8,6,6,1,0,80,8,12,80,3.88,72,75.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D122I = 1,2SLGBTQIA+: Asexual,1160,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,45,4,7,6,0,0,84,4,12,84,4.06,77,30.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D122 = 2,Does not identify as 2SLGBTQIA+,1162,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,41,33,13,8,5,0,0,74,13,13,74,3.98,75,4835.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D120_1 = 8,White,1979,Q53,Question 53. I would recommend my department or agency as a great place to work.,Question 53. Je recommanderais mon ministère ou organisme comme un excellent milieu de travail.,39,34,13,8,5,0,0,73,13,14,73,3.94,74,3450.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,Q117 = 1,Man,1087,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,35,35,13,10,7,0,0,70,13,17,70,3.82,71,1715.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,Q117 = 1,Man,1087,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,45,33,13,6,3,0,0,78,13,9,78,4.11,78,1603.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2019,Q117 = 1,Man,1087,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,39,36,14,7,4,0,0,75,14,11,75,4,75,1757.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2018,Q117 = 1,Man,1087,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,39,35,14,7,3,1,0,75,14,11,75,4.01,75,1449.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,Q117 = 2,Woman,1088,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,40,36,12,8,4,0,0,76,12,12,76,4,75,3485.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,Q117 = 2,Woman,1088,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,48,35,10,4,2,0,0,83,10,7,83,4.21,80,3476.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2019,Q117 = 2,Woman,1088,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,41,36,14,6,3,0,0,77,14,9,77,4.06,77,3515.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2018,Q117 = 2,Woman,1088,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,38,37,13,7,4,0,0,75,13,11,75,3.99,75,2785.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118 = 1,Persons with a disability (total),1090,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,32,14,14,10,0,0,62,14,24,62,3.59,65,685.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118 = 1,Persons with a disability (total),1090,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,37,32,15,9,7,0,0,69,15,16,69,3.83,71,393.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2019,D118 = 1,Persons with a disability (total),1090,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,32,33,16,10,8,1,0,66,17,18,66,3.73,68,334.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2018,D118 = 1,Persons with a disability (total),1090,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,31,31,17,12,8,1,0,63,17,20,63,3.66,66,270.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118A = 1,"Persons with a disability, seeing disability",1091,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,24,24,23,18,11,0,0,48,23,29,48,3.32,58,45.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118A = 1,"Persons with a disability, seeing disability",1091,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,32,13,33,19,3,0,0,45,33,22,45,3.52,63,31.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118A = 2,"Persons with a disability, seeing disability not selected",1092,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,33,13,14,10,0,0,63,13,23,63,3.61,65,640.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118A = 2,"Persons with a disability, seeing disability not selected",1092,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,37,34,14,8,7,0,0,71,14,15,71,3.86,71,362.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118B = 1,"Persons with a disability, hearing disability",1093,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,34,13,14,9,0,0,64,13,23,64,3.63,66,70.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118B = 1,"Persons with a disability, hearing disability",1093,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,28,40,24,5,2,0,0,69,24,8,69,3.87,72,41.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118B = 2,"Persons with a disability, hearing disability not selected",1094,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,32,14,14,10,0,0,62,14,24,62,3.58,65,610.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118B = 2,"Persons with a disability, hearing disability not selected",1094,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,38,31,14,9,8,0,0,69,14,17,69,3.82,71,352.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118D = 1,"Persons with a disability, mobility disability",1097,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,28,32,21,11,7,0,0,61,21,18,61,3.64,66,95.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118D = 1,"Persons with a disability, mobility disability",1097,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,29,36,18,10,7,0,0,65,18,17,65,3.71,68,69.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118D = 2,"Persons with a disability, mobility disability not selected",1098,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,32,13,15,10,0,0,62,13,25,62,3.58,65,590.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118D = 2,"Persons with a disability, mobility disability not selected",1098,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,38,32,15,8,7,0,0,70,15,15,70,3.86,71,324.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity",1099,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,31,31,10,19,9,0,0,62,10,28,62,3.56,64,65.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity",1099,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,32,26,16,14,10,2,0,59,16,25,59,3.57,64,41.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected",1100,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,32,14,14,10,0,0,62,14,23,62,3.59,65,615.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected",1100,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,37,33,15,8,7,0,0,70,15,15,70,3.86,71,352.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118F = 1,"Persons with a disability, mental health disability",1101,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,31,14,12,13,0,0,61,14,25,61,3.53,63,270.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118F = 1,"Persons with a disability, mental health disability",1101,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,36,31,13,9,10,0,0,68,13,19,68,3.74,69,145.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118F = 2,"Persons with a disability, mental health disability not selected",1102,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,33,14,16,7,0,0,63,14,23,63,3.63,66,415.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118F = 2,"Persons with a disability, mental health disability not selected",1102,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,37,33,16,8,5,0,0,70,16,13,70,3.88,72,248.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118G = 1,"Persons with a disability, sensory or environmental disability",1103,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,23,27,14,19,17,0,0,50,14,37,50,3.19,55,90.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118G = 1,"Persons with a disability, sensory or environmental disability",1103,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,34,23,21,12,10,0,0,57,21,22,57,3.58,64,48.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected",1104,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,31,33,14,13,9,0,0,64,14,22,64,3.64,66,595.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118G = 2,"Persons with a disability, sensory or environmental disability not selected",1104,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,37,34,14,8,7,0,0,71,14,15,71,3.86,72,345.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118H = 1,"Persons with a disability, chronic health condition or pain",1105,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,29,33,11,18,8,0,0,62,11,26,62,3.57,64,245.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118H = 1,"Persons with a disability, chronic health condition or pain",1105,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,42,29,10,11,8,0,0,71,10,18,71,3.87,72,123.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118H = 2,"Persons with a disability, chronic health condition or pain not selected",1106,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,32,15,12,10,0,0,62,15,22,62,3.6,65,435.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118H = 2,"Persons with a disability, chronic health condition or pain not selected",1106,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,34,34,17,8,7,0,0,68,17,14,68,3.81,70,270.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118I = 1,"Persons with a disability, cognitive disability",1107,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,35,28,12,14,11,0,0,63,12,25,63,3.62,66,160.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118I = 1,"Persons with a disability, cognitive disability",1107,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,41,26,15,9,9,0,0,67,15,18,67,3.81,70,55.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118I = 2,"Persons with a disability, cognitive disability not selected",1108,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,28,34,15,14,9,0,0,62,15,24,62,3.57,64,525.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118I = 2,"Persons with a disability, cognitive disability not selected",1108,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,36,33,15,8,7,0,0,69,15,15,69,3.83,71,338.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118J = 2,"Persons with a disability, intellectual disability not selected",1110,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,32,14,15,9,0,0,62,14,24,62,3.58,65,660.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118K = 1,"Persons with a disability, other disability",1111,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,41,34,15,6,5,0,0,74,15,11,74,3.99,75,55.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118K = 2,"Persons with a disability, other disability not selected",1112,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,30,32,14,14,10,0,0,62,14,24,62,3.58,65,670.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118K = 2,"Persons with a disability, other disability not selected",1112,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,36,32,15,9,7,0,0,68,15,16,68,3.8,70,338.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D118 = 2,Not a person with a disability,1113,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,39,36,12,8,4,0,0,75,12,13,75,3.97,74,4540.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2020,D118 = 2,Not a person with a disability,1113,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,47,34,11,5,2,0,0,82,11,7,82,4.2,80,4764.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2019,D118 = 2,Not a person with a disability,1113,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,40,36,14,6,3,0,0,77,14,9,77,4.05,76,4978.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2018,D118 = 2,Not a person with a disability,1113,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,39,37,14,7,3,0,0,76,14,10,76,4.02,75,4011.0,Health Canada,1,Employee engagement,1,Employee engagement
6,0,0,0,0,2022,D119 = 1,Indigenous,1114,Q54,Question 54. I am satisfied with my department or agency.,Question 54. Je suis satisfait(e) de mon ministère ou organisme.,41,34,11,7,5,1,0,76,12,13,76,3.99,75,100.0,Health Canada,1,Employee engagement,1,Employee engagement
